ID,Betrieb,Feldname,Fläche (ha),Erntejahr,Aussaattermin,Erntedatum,Kultur,realer Ertrag (dt / ha),reale N-Menge (kg N / ha),Unnamed: 11,Unnamed: 12
,Farm 6,Field 263,18.6,2020.0,2020-04-10 00:00:00,2020-10-29 00:00:00.000,Zuckerrüben,1011.0,113.0,,
,Farm 6,Field 263,18.6,2021.0,2020-11-11 00:00:00,2021-08-03 00:00:00.000,Winterweichweizen,80.3,155.0,,
,Farm 6,Field 263,18.6,2022.0,2021-09-03 00:00:00,2022-07-18 00:00:00.000,Winterraps,36.0,125.0,,
,Farm 6,Field 264,15.6,2022.0,2021-08-24 00:00:00,2022-07-15 00:00:00.000,Winterraps,38.3,89.0,,
,Farm 6,Field 264,16.0,2020.0,2019-09-25 00:00:00,2020-08-09 00:00:00.000,Winterweichweizen,66.8,145.0,,
,Farm 6,Field 264,16.0,2019.0,2018-10-05 00:00:00,2019-07-17 00:00:00.000,Winterweichweizen,51.0,165.0,,
,Farm 6,Field 264,15.0,2018.0,2017-09-29 00:00:00,2018-07-10 00:00:00.000,Winterweichweizen,52.3,136.0,,
,Farm 6,Field 265,3.5,2020.0,2019-09-14 00:00:00,2020-07-24 00:00:00.000,Winterroggen,67.0,145.0,,
,Farm 6,Field 265,3.5,2022.0,2021-09-29 00:00:00,2022-07-19 00:00:00.000,Winterroggen,38.8,68.0,,
,Farm 6,Field 265,3.5,2021.0,2021-04-24 00:00:00,2021-09-20 00:00:00.000,Silomais,316.0,142.0,,
,Farm 6,Field 265,3.3,2019.0,2018-10-01 00:00:00,2019-07-17 00:00:00.000,Winterroggen,38.0,140.0,,
,Farm 6,Field 266,3.3,2019.0,2018-10-05 00:00:00,2019-07-17 00:00:00.000,Winterweichweizen,50.9,165.0,,
,Farm 6,Field 266,3.3,2018.0,2017-09-29 00:00:00,2018-07-10 00:00:00.000,Winterweichweizen,51.8,136.0,,
,Farm 6,Field 266,3.6,2021.0,2020-10-13 00:00:00,2021-07-23 00:00:00.000,Winterackerbohnen,28.3,0.0,,
,Farm 6,Field 266,3.6,2020.0,2019-09-25 00:00:00,2020-08-09 00:00:00.000,Winterweichweizen,66.4,138.0,,
,Farm 6,Field 266,3.4,2022.0,2021-08-24 00:00:00,2022-07-15 00:00:00.000,Winterraps,38.2,89.0,,
,Farm 6,Field 267,4.5,2022.0,2021-09-02 00:00:00,2022-07-16 00:00:00.000,Winterraps,35.0,100.0,,
,Farm 6,Field 267,4.5,2021.0,2020-10-01 00:00:00,2021-07-26 00:00:00.000,Winterweichweizen,56.0,155.0,,
,Farm 6,Field 268,25.3,2018.0,2017-09-22 00:00:00,2018-07-16 00:00:00.000,Winterroggen,52.0,136.0,,
,Farm 6,Field 268,26.5,2019.0,2018-09-26 00:00:00,2019-07-24 00:00:00.000,Winterroggen,55.0,91.0,,
,Farm 6,Field 268,26.2,2020.0,2020-04-22 00:00:00,2020-09-08 00:00:00.000,Silomais,395.0,60.0,,
,Farm 6,Field 268,26.2,2021.0,2020-09-24 00:00:00,2021-07-29 00:00:00.000,Winterroggen,54.23,190.0,,
,Farm 6,Field 268,26.0,2022.0,2022-05-06 00:00:00,2022-11-01 00:00:00.000,Körnermais,34.19,150.0,,
,Farm 6,Field 268,26.0,2023.0,3023-03-22 00:00:00,2023-08-05 00:00:00.000,Erbsen,6.0,0.0,,
,Farm 6,Field 269,21.54,2021.0,2020-09-01 00:00:00,2021-07-24 00:00:00.000,Winterraps,29.41,107.0,,
,Farm 6,Field 269,21.6,2019.0,2018-10-04 00:00:00,2019-07-23 00:00:00.000,Winterweichweizen,56.37,123.0,,
,Farm 6,Field 269,21.6,2020.0,2019-09-25 00:00:00,2020-08-08 00:00:00.000,Winterweichweizen,68.77,174.0,,
,Farm 6,Field 269,15.47,2018.0,2017-09-29 00:00:00,2018-07-10 00:00:00.000,Winterweichweizen,65.28,136.0,,
,Farm 6,Field 269,21.4,2023.0,2023-05-02 00:00:00,2023-11-07 00:00:00.000,Körnermais,104.0,135.0,,
,Farm 6,Field 269,20.75,2022.0,2021-09-28 00:00:00,2022-07-26 00:00:00.000,Winterweichweizen,79.54,134.0,,
,Farm 6,Field 270,15.83,2021.0,2020-10-30 00:00:00,2021-08-03 00:00:00.000,Winterweichweizen,77.44,155.0,,
,Farm 6,Field 270,15.83,2019.0,2018-10-08 00:00:00,2019-07-29 00:00:00.000,Winterweichweizen,63.61,142.0,,
,Farm 6,Field 270,15.83,2018.0,2017-09-01 00:00:00,2018-07-07 00:00:00.000,Winterraps,34.43,174.0,,
,Farm 6,Field 270,15.83,2020.0,2020-04-11 00:00:00,2020-10-29 00:00:00.000,Zuckerrüben,948.0,115.0,,
,Farm 6,Field 270,15.83,2022.0,2021-09-04 00:00:00,2022-07-18 00:00:00.000,Winterraps,42.83,98.0,,
,Farm 6,Field 271,18.7,2020.0,2020-04-25 00:00:00,2020-09-12 00:00:00.000,Silomais,247.27,180.0,,
,Farm 6,Field 271,17.8,2018.0,2017-09-02 00:00:00,2018-07-19 00:00:00.000,Winterraps,20.7,175.0,,
,Farm 6,Field 271,18.6,2021.0,2020-09-23 00:00:00,2021-07-27 00:00:00.000,Winterroggen,51.24,120.0,,
,Farm 6,Field 271,17.8,2022.0,2022-05-05 00:00:00,2022-11-11 00:00:00.000,Körnermais,34.15,150.0,,
,Farm 6,Field 271,18.7,2019.0,2018-09-26 00:00:00,2019-07-18 00:00:00.000,Winterroggen,44.24,90.0,,
,Farm 6,Field 272,9.2,2021.0,2020-10-13 00:00:00,2020-10-13 00:00:00.000,Winterackerbohnen,29.0,0.0,,
,Farm 6,Field 272,9.2,2022.0,2021-09-28 00:00:00,2022-07-25 00:00:00.000,Winterweichweizen,67.7,134.0,,
,Farm 6,Field 272,4.0,2020.0,2019-09-25 00:00:00,2020-07-29 00:00:00.000,Winterweichweizen,83.75,145.0,,
,Farm 6,Field 273,26.6,2023.0,2023-05-02 00:00:00,2023-10-16 00:00:00.000,Körnermais,121.0,130.0,,
,Farm 6,Field 273,24.5,2022.0,2021-09-24 00:00:00,2022-07-24 00:00:00.000,Winterweichweizen,7.7,145.0,,
,Farm 6,Field 273,27.6,2021.0,2020-08-29 00:00:00,2021-07-23 00:00:00.000,Winterraps,36.9,106.0,,
,Farm 6,Field 273,27.6,2020.0,2019-10-15 00:00:00,2020-07-22 00:00:00.000,Winterweichweizen,86.0,145.0,,
,Farm 6,Field 273,27.6,2019.0,2019-04-27 00:00:00,2019-09-11 00:00:00.000,Silomais,413.0,100.0,,
,Farm 6,Field 273,22.6,2018.0,2017-10-20 00:00:00,2018-07-21 00:00:00.000,Winterweichweizen,53.4,152.0,,
,Farm 6,Field 274,14.0,2018.0,2017-09-23 00:00:00,2018-06-29 00:00:00.000,Wintergerste,68.0,139.0,,
,Farm 6,Field 274,12.8,2019.0,2018-08-29 00:00:00,2019-08-01 00:00:00.000,Winterraps,9.4,160.0,,
,Farm 6,Field 274,16.5,2020.0,2019-09-26 00:00:00,2020-08-04 00:00:00.000,Winterweichweizen,79.5,145.0,,
,Farm 6,Field 275,7.6,2018.0,2017-09-01 00:00:00,2018-07-07 00:00:00.000,Winterraps,28.0,174.0,,
,Farm 6,Field 275,7.6,2019.0,2018-10-08 00:00:00,2019-07-29 00:00:00.000,Winterweichweizen,56.0,141.0,,
,Farm 6,Field 275,7.6,2022.0,2021-09-03 00:00:00,2022-07-18 00:00:00.000,Winterraps,40.7,125.0,,
,Farm 6,Field 275,7.6,2021.0,2020-11-11 00:00:00,2021-08-03 00:00:00.000,Winterweichweizen,80.3,155.0,,
,Farm 6,Field 275,7.6,2020.0,2020-04-10 00:00:00,2020-10-29 00:00:00.000,Zuckerrüben,943.0,113.0,,
,Farm 6,Field 276,3.2,2020.0,2019-09-14 00:00:00,2020-08-09 00:00:00.000,Winterroggen,60.62,131.0,,
,Farm 6,Field 276,3.2,2021.0,2020-09-23 00:00:00,2021-07-20 00:00:00.000,Winterroggen,55.3,133.0,,
,Farm 6,Field 276,3.2,2019.0,2018-10-01 00:00:00,2019-07-18 00:00:00.000,Winterroggen,52.18,140.0,,
,Farm 6,Field 276,3.2,2018.0,2018-05-02 00:00:00,2018-09-07 00:00:00.000,Silomais,119.0,142.0,,
,Farm 6,Field 277,13.4,2018.0,2017-09-22 00:00:00,2018-07-15 00:00:00.000,Winterroggen,54.8,170.0,,
,Farm 6,Field 277,14.0,2020.0,2019-09-24 00:00:00,2020-07-31 00:00:00.000,Winterroggen,70.2,170.0,,
,Farm 6,Field 277,14.0,2021.0,2020-09-22 00:00:00,2021-07-20 00:00:00.000,Winterroggen,51.7,141.0,,
,Farm 6,Field 277,14.0,2019.0,2019-04-27 00:00:00,2019-09-11 00:00:00.000,Silomais,419.0,80.0,,
,Farm 6,Field 278,5.4,2020.0,2019-09-25 00:00:00,2020-08-08 00:00:00.000,Winterweichweizen,45.9,145.0,,
,Farm 6,Field 278,5.4,2018.0,2017-09-28 00:00:00,2018-06-30 00:00:00.000,Wintergerste,44.0,144.0,,
,Farm 6,Field 278,6.0,2021.0,2020-10-01 00:00:00,2021-07-26 00:00:00.000,Winterweichweizen,77.0,155.0,,
,Farm 6,Field 278,5.4,2019.0,2018-10-04 00:00:00,2019-07-19 00:00:00.000,Winterweichweizen,50.0,141.0,,
,Farm 6,Field 278,6.0,2022.0,2021-09-03 00:00:00,2022-07-16 00:00:00.000,Winterraps,45.0,125.0,,
,Farm 6,Field 279,23.12,2021.0,2020-10-01 00:00:00,2021-07-27 00:00:00.000,Winterweichweizen,70.74,147.0,,
,Farm 6,Field 279,23.12,2019.0,2018-10-12 00:00:00,2019-07-19 00:00:00.000,Winterweichweizen,52.26,141.0,,
,Farm 6,Field 279,23.12,2018.0,2017-09-28 00:00:00,2018-07-17 00:00:00.000,Winterweichweizen,48.65,136.0,,
,Farm 6,Field 280,8.8,2018.0,2017-09-19 00:00:00,2018-07-09 00:00:00.000,Winterroggen,48.0,120.0,,
,Farm 6,Field 280,8.8,2020.0,2019-09-16 00:00:00,2020-07-27 00:00:00.000,Winterroggen,80.2,130.0,,
,Farm 6,Field 280,8.8,2021.0,2021-05-08 00:00:00,2021-09-20 00:00:00.000,Silomais,544.0,120.0,,
,Farm 6,Field 280,8.8,2019.0,2018-08-29 00:00:00,2019-07-30 00:00:00.000,Winterraps,4.3,164.0,,
,Farm 6,Field 280,8.8,2022.0,2021-09-29 00:00:00,2022-07-20 00:00:00.000,Winterroggen,50.6,68.0,,
,Farm 6,Field 281,9.22,2022.0,2021-09-29 00:00:00,2022-07-19 00:00:00.000,Winterroggen,53.1,110.0,,
,Farm 6,Field 281,9.2,2020.0,2019-09-16 00:00:00,2020-07-24 00:00:00.000,Winterroggen,66.3,155.0,,
,Farm 6,Field 281,9.2,2019.0,2018-09-27 00:00:00,2019-07-28 00:00:00.000,Winterroggen,42.47,125.0,,
,Farm 6,Field 281,9.2,2021.0,2021-04-24 00:00:00,2021-09-20 00:00:00.000,Silomais,503.0,142.0,,
,Farm 6,Field 282,5.8,2019.0,2018-10-01 00:00:00,2019-07-18 00:00:00.000,Winterroggen,35.86,140.0,,
,Farm 6,Field 282,5.8,2018.0,2018-05-03 00:00:00,2018-09-07 00:00:00.000,Körnermais,97.9,143.0,,
,Farm 6,Field 282,5.8,2020.0,2019-09-14 00:00:00,2020-07-23 00:00:00.000,Winterroggen,62.24,130.0,,
,Farm 6,Field 282,5.8,2021.0,2020-09-22 00:00:00,2021-07-20 00:00:00.000,Winterroggen,35.34,141.0,,
,Farm 6,Field 283,8.7,2018.0,2017-09-19 00:00:00,2018-07-14 00:00:00.000,Winterroggen,54.0,144.0,,
,Farm 6,Field 283,9.2,2019.0,2019-04-23 00:00:00,2019-09-11 00:00:00.000,Silomais,201.0,0.0,,
,Farm 6,Field 283,9.2,2020.0,2019-09-16 00:00:00,2020-07-31 00:00:00.000,Winterroggen,77.6,150.0,,
,Farm 6,Field 283,9.2,2021.0,2020-09-22 00:00:00,2021-07-29 00:00:00.000,Winterroggen,58.2,141.0,,
,Farm 6,Field 284,25.5,2018.0,2017-09-20 00:00:00,2018-06-29 00:00:00.000,Wintergerste,67.8,121.0,,
,Farm 6,Field 284,25.5,2020.0,2019-10-28 00:00:00,2020-08-03 00:00:00.000,Winterweichweizen,80.5,145.0,,
,Farm 6,Field 284,25.5,2021.0,2020-08-30 00:00:00,2021-07-24 00:00:00.000,Winterraps,31.9,106.0,,
,Farm 6,Field 284,25.5,2022.0,2021-09-23 00:00:00,2022-07-24 00:00:00.000,Winterweichweizen,76.0,145.0,,
,Farm 6,Field 284,25.5,2019.0,2019-04-02 00:00:00,2019-10-22 00:00:00.000,Zuckerrüben,800.0,110.0,,
,Farm 6,Field 285,51.8,2018.0,2017-10-04 00:00:00,2018-07-18 00:00:00.000,Winterweichweizen,52.8,170.0,,
,Farm 6,Field 285,51.8,2019.0,2018-10-02 00:00:00,2019-07-01 00:00:00.000,Wintergerste,60.0,104.0,,
,Farm 6,Field 285,51.8,2020.0,2019-09-18 00:00:00,2020-08-01 00:00:00.000,Winterroggen,83.0,130.0,,
,Farm 6,Field 285,51.8,2022.0,2021-11-03 00:00:00,2022-07-12 00:00:00.000,Winterackerbohnen,6.0,80.0,,
,Farm 7,Field 286,38.1,2019.0,2018-09-01 00:00:00,2019-07-20 00:00:00.000,Winterraps,43.76,217.67600000000002,,
,Farm 7,Field 286,38.1,2018.0,2017-10-10 00:00:00,2018-07-10 00:00:00.000,Wintergerste,87.82,164.1,,
,Farm 7,Field 286,38.1,2016.0,2015-09-01 00:00:00,2016-07-20 00:00:00.000,Winterraps,43.01,232.75,,
,Farm 7,Field 286,38.1,2020.0,2019-10-15 00:00:00,2017-07-25 00:00:00.000,Winterweichweizen,94.23,184.44,,
,Farm 7,Field 286,38.1,2017.0,2016-10-15 00:00:00,2017-07-25 00:00:00.000,Winterweichweizen,99.47,229.07,,
,Farm 7,Field 287,18.0,2018.0,2017-10-20 00:00:00,2018-07-20 00:00:00.000,Winterweichweizen,88.03,207.68,,
,Farm 7,Field 287,18.0,2016.0,2017-03-16 00:00:00,2017-08-21 00:00:00.000,Erbsen,50.5,222.20000000000002,,
,Farm 7,Field 287,18.0,2021.0,2020-10-10 00:00:00,2021-07-10 00:00:00.000,Wintergerste,90.35,135.36,,
,Farm 7,Field 287,18.0,2017.0,2016-09-01 00:00:00,2017-07-15 00:00:00.000,Winterraps,41.25,183.20000000000002,,
,Farm 7,Field 287,18.0,2020.0,2019-10-20 00:00:00,2020-07-20 00:00:00.000,Winterweichweizen,93.16,177.72,,
,Farm 7,Field 288,17.6,2021.0,2020-09-02 00:00:00,2021-07-20 00:00:00.000,Winterraps,45.83,185.73,,
,Farm 7,Field 288,17.6,2020.0,2019-10-20 00:00:00,2020-07-20 00:00:00.000,Winterweichweizen,89.85,198.72,,
,Farm 7,Field 288,17.6,2018.0,2018-03-15 00:00:00,2018-10-20 00:00:00.000,Zuckerrüben,589.4,98.72999999999999,,
,Farm 7,Field 288,17.6,2017.0,2016-10-20 00:00:00,2016-07-20 00:00:00.000,Winterweichweizen,88.87,231.41,,
,Farm 7,Field 288,17.6,2016.0,2015-10-20 00:00:00,2016-07-20 00:00:00.000,Winterweichweizen,110.6,240.3,,
,Farm 7,Field 289,37.2,2016.0,2015-10-20 00:00:00,2016-07-20 00:00:00.000,Winterweichweizen,98.2,224.5,,
,Farm 7,Field 289,37.2,2018.0,2017-10-20 00:00:00,2018-07-20 00:00:00.000,Winterweichweizen,80.31,190.2,,
,Farm 7,Field 289,37.2,2021.0,2020-10-20 00:00:00,2021-07-20 00:00:00.000,Winterraps,45.83,231.19799999999998,,
,Farm 7,Field 289,37.2,2019.0,2019-03-16 00:00:00,2019-07-20 00:00:00.000,Zuckerrüben,418.5,121.31,,
,Farm 7,Field 289,37.2,2017.0,2017-03-15 00:00:00,2017-08-20 00:00:00.000,Ackerbohne,45.26,226.29999999999998,,
,Farm 8,Field 290,26.9,2018.0,2018-04-01 00:00:00,2018-10-15 00:00:00.000,Zuckerrüben,827.3,53.325,,
,Farm 8,Field 290,26.9,2016.0,2015-10-15 00:00:00,2016-07-25 00:00:00.000,Winterweichweizen,98.0,221.25000000000003,,
,Farm 8,Field 290,26.9,2019.0,2018-10-15 00:00:00,2019-07-25 00:00:00.000,Winterweichweizen,74.3,172.77499999999998,,
,Farm 8,Field 291,42.9,2021.0,2020-10-15 00:00:00,2021-07-25 00:00:00.000,Winterweichweizen,80.0,171.7,,
,Farm 8,Field 291,42.9,2017.0,2016-10-15 00:00:00,2017-07-25 00:00:00.000,Winterweichweizen,102.0,268.95,,
,Farm 8,Field 291,42.9,2020.0,2020-04-01 00:00:00,2020-10-16 00:00:00.000,Zuckerrüben,700.0,71.10000000000001,,
,Farm 8,Field 291,42.9,2019.0,2018-10-15 00:00:00,2019-07-25 00:00:00.000,Winterweichweizen,99.8,168.2,,
,Farm 8,Field 292,16.7,2018.0,2017-10-15 00:00:00,2018-07-25 00:00:00.000,Winterweichweizen,91.5,201.125,,
,Farm 8,Field 292,16.7,2020.0,2019-10-15 00:00:00,2020-07-25 00:00:00.000,Winterweichweizen,103.0,88.875,,
,Farm 8,Field 292,16.7,2016.0,2015-10-15 00:00:00,2016-07-25 00:00:00.000,Winterweichweizen,88.5,227.85,,
,Farm 8,Field 292,16.7,2021.0,2021-04-01 00:00:00,2021-10-17 00:00:00.000,Zuckerrüben,695.0,67.14999999999999,,
,Farm 9,Field 293,3.35,2020.0,2019-09-19 00:00:00,2020-07-25 00:00:00.000,Wintergerste,70.91382456140352,180.0,,
,Farm 9,Field 293,3.32,2019.0,2018-10-08 00:00:00,2019-08-26 00:00:00.000,Winterweichweizen,75.0,190.0,,
,Farm 9,Field 294,24.72,2020.0,2019-10-26 00:00:00,2020-08-06 00:00:00.000,Winterweichweizen,73.76778487480838,195.0,,
,Farm 9,Field 294,24.72,2021.0,2020-08-25 00:00:00,,Winterraps,43.90186175717486,240.0,,
,Farm 9,Field 295,14.48,2019.0,2019-04-19 00:00:00,2019-11-26 00:00:00.000,Silomais,465.814917127072,167.0,,
,Farm 9,Field 296,3.96,2018.0,2017-09-28 00:00:00,2018-07-10 00:00:00.000,Wintergerste,62.14646464646464,162.0,,
,Farm 9,Field 296,3.96,2019.0,2019-04-19 00:00:00,2019-11-27 00:00:00.000,Silomais,445.075757575758,161.0,,
,Farm 9,Field 297,38.32,2021.0,2020-09-23 00:00:00,2020-08-20 00:00:00.000,Winterweichweizen,83.06512767827711,219.0,,
,Farm 9,Field 297,38.32,2020.0,2019-08-29 00:00:00,2020-08-02 00:00:00.000,Winterraps,37.843755219206685,264.0,,
,Farm 9,Field 298,2.01,2023.0,2022-10-05 00:00:00,2023-08-11 00:00:00.000,Winterweichweizen,71.45322219312794,109.0,,
,Farm 9,Field 299,8.47,2020.0,2020-04-21 00:00:00,2020-10-12 00:00:00.000,Silomais,500.99173553719,143.0,,
,Farm 9,Field 299,8.3913,2023.0,2022-08-25 00:00:00,2023-08-06 00:00:00.000,Winterraps,35.97878807760471,200.0,,
,Farm 9,Field 299,8.47,2018.0,2017-08-29 00:00:00,2018-07-23 00:00:00.000,Winterraps,37.996458087367174,243.0,,
,Farm 9,Field 299,8.47,2019.0,2018-10-03 00:00:00,2019-08-25 00:00:00.000,Winterweichweizen,94.76269185360094,220.0,,
,Farm 9,Field 300,32.4063,2023.0,2022-10-07 00:00:00,2023-08-13 22:30:00.000,Winterweichweizen,90.52420137135634,202.0,,
,Farm 9,Field 300,32.71,2019.0,2018-09-29 00:00:00,2019-08-24 00:00:00.000,Winterweichweizen,98.065423417915,221.0,,
,Farm 9,Field 300,31.5,2018.0,2017-08-30 00:00:00,2018-07-20 00:00:00.000,Winterraps,34.1447619047619,231.0,,
,Farm 9,Field 300,32.37,2021.0,2020-09-20 00:00:00,2021-07-16 00:00:00.000,Wintergerste,98.37087119508172,198.0,,
,Farm 9,Field 301,40.84,2019.0,2018-09-04 00:00:00,2019-08-20 00:00:00.000,Winterraps,38.94711067580803,203.0,,
,Farm 9,Field 301,40.82,2020.0,2019-11-01 00:00:00,2020-08-10 00:00:00.000,Winterweichweizen,88.65560073751257,210.0,,
,Farm 9,Field 301,40.9613,2023.0,2022-08-26 00:00:00,2023-08-06 00:00:00.000,Winterraps,38.96084988610128,199.0,,
,Farm 9,Field 302,9.35,2019.0,2019-04-18 00:00:00,2019-11-26 00:00:00.000,Silomais,478.877005347594,164.0,,
,Farm 9,Field 302,12.14,2020.0,2019-10-27 00:00:00,2020-08-07 00:00:00.000,Winterweichweizen,80.85828480110214,194.0,,
,Farm 9,Field 302,12.05,2021.0,2020-08-25 00:00:00,,Winterraps,45.68770686243217,240.0,,
,Farm 9,Field 303,12.1439,2023.0,2022-08-22 00:00:00,2023-08-04 12:00:00.000,Winterraps,27.809815609501044,194.0,,
,Farm 9,Field 303,12.32,2018.0,2017-08-26 00:00:00,2018-08-01 00:00:00.000,Winterraps,31.65909090909091,219.0,,
,Farm 9,Field 303,12.04,2019.0,2018-10-01 00:00:00,2019-08-22 00:00:00.000,Winterweichweizen,87.55398671096347,206.0,,
,Farm 9,Field 304,14.76,2021.0,2020-09-01 00:00:00,2021-08-04 00:00:00.000,Winterraps,29.369945613329755,235.0,,
,Farm 9,Field 305,8.1,2018.0,2017-10-19 00:00:00,2018-07-31 00:00:00.000,Winterweichweizen,59.75925925925927,200.0,,
,Farm 9,Field 305,8.53,2019.0,2018-09-04 00:00:00,2019-08-03 00:00:00.000,Winterraps,44.021101992966,223.0,,
,Farm 9,Field 305,8.52,2020.0,2019-10-31 00:00:00,2020-08-11 00:00:00.000,Winterweichweizen,85.89167377755813,196.0,,
,Farm 9,Field 305,8.5598,2023.0,2022-09-24 00:00:00,2023-07-09 00:00:00.000,Wintergerste,93.675318150435,173.0,,
,Farm 9,Field 306,33.05,2019.0,2018-09-20 00:00:00,2019-07-16 00:00:00.000,Wintergerste,94.03751891074131,189.0,,
,Farm 9,Field 306,33.71,2021.0,2020-09-21 00:00:00,2020-08-25 00:00:00.000,Winterweichweizen,81.38761544546622,276.0,,
,Farm 9,Field 306,33.71,2020.0,2019-08-31 00:00:00,2020-08-04 00:00:00.000,Winterraps,35.616275419626355,233.0,,
,Farm 9,Field 307,7.61,2019.0,2019-04-18 00:00:00,2019-11-25 00:00:00.000,Silomais,469.218134034166,164.0,,
,Farm 9,Field 307,13.35,2021.0,2020-08-25 00:00:00,,Winterraps,39.65440738362761,240.0,,
,Farm 9,Field 307,13.35,2020.0,2019-10-26 00:00:00,2020-08-07 00:00:00.000,Winterweichweizen,67.24783895131087,186.0,,
,Farm 9,Field 308,36.39,2018.0,2017-10-19 00:00:00,2018-08-03 00:00:00.000,Winterweichweizen,37.8337455344875,199.0,,
,Farm 9,Field 308,36.57,2020.0,2019-10-31 00:00:00,2020-08-16 00:00:00.000,Winterweichweizen,82.41528386479825,181.0,,
,Farm 9,Field 308,36.41,2019.0,2018-09-04 00:00:00,2019-08-05 00:00:00.000,Winterraps,44.10958527876957,274.0,,
,Farm 9,Field 309,8.11,2019.0,2018-09-29 00:00:00,2019-07-28 00:00:00.000,Winterweichweizen,96.24660912453761,211.0,,
,Farm 9,Field 309,8.1,2018.0,2017-08-30 00:00:00,2018-07-20 00:00:00.000,Winterraps,31.592592592592595,221.0,,
,Farm 9,Field 309,8.1,2021.0,2020-09-20 00:00:00,2021-07-17 00:00:00.000,Wintergerste,95.20150804996028,197.0,,
,Farm 9,Field 309,8.1024,2023.0,2022-09-25 00:00:00,2023-08-10 00:00:00.000,Winterweichweizen,79.72826678168566,195.0,,
,Farm 9,Field 310,27.8102,2023.0,2022-08-25 00:00:00,2023-08-05 00:00:00.000,Winterraps,36.32291812293394,218.0,,
,Farm 9,Field 311,3.86,2018.0,2017-09-01 00:00:00,2018-08-02 00:00:00.000,Winterraps,32.598445595854926,223.0,,
,Farm 9,Field 311,3.9791,2023.0,2022-09-21 00:00:00,2023-07-08 00:00:00.000,Wintergerste,79.60010528696651,188.0,,
,Farm 9,Field 311,3.87,2019.0,2018-10-06 00:00:00,2019-07-27 00:00:00.000,Winterweichweizen,75.06459948320413,202.0,,
,Farm 9,Field 311,2.98,2021.0,2020-08-23 00:00:00,2021-07-27 00:00:00.000,Winterraps,38.75032967032967,222.0,,
,Farm 9,Field 311,3.86,2020.0,2019-09-19 00:00:00,2020-07-17 00:00:00.000,Wintergerste,75.75364650183316,188.0,,
,Farm 9,Field 312,2.0,2021.0,2020-10-03 00:00:00,2020-08-23 00:00:00.000,Winterweichweizen,62.8921461988304,207.0,,
,Farm 9,Field 313,2.07,2021.0,2020-10-03 00:00:00,2021-07-19 00:00:00.000,Wintergerste,85.298966014069,191.0,,
,Farm 9,Field 313,2.07,2020.0,2019-09-25 00:00:00,2020-07-13 00:00:00.000,Wintergerste,77.60698663728564,176.0,,
,Farm 9,Field 314,6.37,2018.0,2017-08-30 00:00:00,2018-07-22 00:00:00.000,Winterraps,32.430141287284144,221.0,,
,Farm 9,Field 314,6.3622,2023.0,2022-08-25 00:00:00,2023-08-05 12:00:00.000,Winterraps,30.255235161242524,212.0,,
,Farm 9,Field 314,4.97,2020.0,2020-04-21 00:00:00,2020-10-12 00:00:00.000,Silomais,460.756539235412,143.0,,
,Farm 9,Field 314,6.33,2019.0,2018-10-03 00:00:00,2019-08-22 00:00:00.000,Winterweichweizen,83.5608214849921,201.0,,
,Farm 9,Field 315,2.98,2020.0,2019-09-23 00:00:00,2020-07-23 00:00:00.000,Wintergerste,93.80990745319676,197.0,,
,Farm 9,Field 315,2.99,2019.0,2018-10-06 00:00:00,2019-08-25 00:00:00.000,Winterweichweizen,86.95652173913042,199.0,,
,Farm 9,Field 315,2.9562,2023.0,2022-09-21 00:00:00,2023-07-08 00:00:00.000,Wintergerste,91.81820386611388,190.0,,
,Farm 9,Field 316,1.56,2019.0,2019-04-19 00:00:00,2019-11-26 00:00:00.000,Silomais,450.801282051282,162.0,,
,Farm 9,Field 317,10.42,2020.0,2019-11-01 00:00:00,2020-08-10 00:00:00.000,Winterweichweizen,81.91872827221604,229.0,,
,Farm 9,Field 317,10.4248,2023.0,2022-08-26 00:00:00,2023-08-07 00:00:00.000,Winterraps,36.80713193643898,204.0,,
,Farm 9,Field 317,10.44,2019.0,2018-09-02 00:00:00,2019-08-20 00:00:00.000,Winterraps,40.02298850574713,201.0,,
,Farm 9,Field 317,6.46,2020.0,2019-09-20 00:00:00,2020-07-17 00:00:00.000,Wintergerste,85.03915679032463,189.0,,
,Farm 9,Field 318,7.93,2020.0,2019-09-02 00:00:00,2020-07-31 00:00:00.000,Winterraps,37.33018340423763,264.0,,
,Farm 9,Field 318,7.93,2021.0,2020-09-24 00:00:00,2020-08-23 00:00:00.000,Winterweichweizen,87.43450363192555,215.0,,
,Farm 9,Field 319,1.36,2020.0,2020-04-21 00:00:00,2020-10-12 00:00:00.000,Silomais,490.5,143.0,,
,Farm 9,Field 320,7.957,2023.0,2022-09-21 00:00:00,2023-07-08 04:48:00.000,Wintergerste,86.83064909561408,189.0,,
,Farm 9,Field 320,6.47,2019.0,2018-10-05 00:00:00,2019-07-26 00:00:00.000,Winterweichweizen,83.02009273570324,202.0,,
,Farm 9,Field 320,7.93,2018.0,2017-09-01 00:00:00,2018-08-01 00:00:00.000,Winterraps,32.97099621689785,193.0,,
,Farm 9,Field 321,13.19,2020.0,2019-10-29 00:00:00,2020-08-06 00:00:00.000,Winterweichweizen,60.261635103680355,214.0,,
,Farm 9,Field 321,12.97,2021.0,2020-08-25 00:00:00,2021-08-04 00:00:00.000,Winterraps,38.672602540096754,220.0,,
